"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045088","regulation of innate immune response","2/10","482/18805",0.004149377593361,7.80290456431535,3.48998502107366,0.0257450701801283,0.0450024856105136,0.0135756271184503,"TNF/IRF1",2
"GO:0002861","regulation of inflammatory response to antigenic stimulus","1/10","49/18805",0.0204081632653061,38.3775510204082,6.04286270610611,0.0257595728854721,0.0450024856105136,0.0135756271184503,"TNF",1
"GO:0006509","membrane protein ectodomain proteolysis","1/10","49/18805",0.0204081632653061,38.3775510204082,6.04286270610611,0.0257595728854721,0.0450024856105136,0.0135756271184503,"TNF",1
"GO:0032620","interleukin-17 production","1/10","49/18805",0.0204081632653061,38.3775510204082,6.04286270610611,0.0257595728854721,0.0450024856105136,0.0135756271184503,"IL6",1
"GO:0032660","regulation of interleukin-17 production","1/10","49/18805",0.0204081632653061,38.3775510204082,6.04286270610611,0.0257595728854721,0.0450024856105136,0.0135756271184503,"IL6",1
"GO:0061028","establishment of endothelial barrier","1/10","49/18805",0.0204081632653061,38.3775510204082,6.04286270610611,0.0257595728854721,0.0450024856105136,0.0135756271184503,"TNF",1
"GO:0070849","response to epidermal growth factor","1/10","49/18805",0.0204081632653061,38.3775510204082,6.04286270610611,0.0257595728854721,0.0450024856105136,0.0135756271184503,"FOS",1
"GO:0090279","regulation of calcium ion import","1/10","49/18805",0.0204081632653061,38.3775510204082,6.04286270610611,0.0257595728854721,0.0450024856105136,0.0135756271184503,"CCL2",1
"GO:1902003","regulation of amyloid-beta formation","1/10","49/18805",0.0204081632653061,38.3775510204082,6.04286270610611,0.0257595728854721,0.0450024856105136,0.0135756271184503,"TNF",1
"GO:1904894","positive regulation of receptor signaling pathway via STAT","1/10","49/18805",0.0204081632653061,38.3775510204082,6.04286270610611,0.0257595728854721,0.0450024856105136,0.0135756271184503,"IL6",1
"GO:0002443","leukocyte mediated immunity","2/10","483/18805",0.0041407867494824,7.78674948240166,3.48540219759907,0.0258447747000888,0.0450916108854723,0.0136025130000467,"IL6/TNF",2
"GO:0006091","generation of precursor metabolites and energy","2/10","484/18805",0.00413223140495868,7.77066115702479,3.48083253358999,0.0259446424512405,0.0452060546805631,0.0136370365661808,"TNF/STAT3",2
"GO:0006024","glycosaminoglycan biosynthetic process","1/10","50/18805",0.02,37.61,5.97902202224822,0.0262790015627565,0.0453691139545496,0.0136862256692229,"NFKB1",1
"GO:0032369","negative regulation of lipid transport","1/10","50/18805",0.02,37.61,5.97902202224822,0.0262790015627565,0.0453691139545496,0.0136862256692229,"NFKB1",1
"GO:0035272","exocrine system development","1/10","50/18805",0.02,37.61,5.97902202224822,0.0262790015627565,0.0453691139545496,0.0136862256692229,"TNF",1
"GO:0035850","epithelial cell differentiation involved in kidney development","1/10","50/18805",0.02,37.61,5.97902202224822,0.0262790015627565,0.0453691139545496,0.0136862256692229,"STAT1",1
"GO:0045071","negative regulation of viral genome replication","1/10","50/18805",0.02,37.61,5.97902202224822,0.0262790015627565,0.0453691139545496,0.0136862256692229,"TNF",1
"GO:0045747","positive regulation of Notch signaling pathway","1/10","50/18805",0.02,37.61,5.97902202224822,0.0262790015627565,0.0453691139545496,0.0136862256692229,"STAT3",1
"GO:0140894","endolysosomal toll-like receptor signaling pathway","1/10","50/18805",0.02,37.61,5.97902202224822,0.0262790015627565,0.0453691139545496,0.0136862256692229,"TNF",1
"GO:0046850","regulation of bone remodeling","1/10","51/18805",0.0196078431372549,36.8725490196078,5.91703756113256,0.0267981809807449,0.0461749236225184,0.0139293093885415,"IL6",1
"GO:0010562","positive regulation of phosphorus metabolic process","2/10","493/18805",0.00405679513184584,7.62880324543611,3.44028684372319,0.0268507705977798,0.0461749236225184,0.0139293093885415,"IL6/TNF",2
"GO:0045937","positive regulation of phosphate metabolic process","2/10","493/18805",0.00405679513184584,7.62880324543611,3.44028684372319,0.0268507705977798,0.0461749236225184,0.0139293093885415,"IL6/TNF",2
"GO:0023061","signal release","2/10","497/18805",0.00402414486921529,7.56740442655936,3.4225945942047,0.0272577027965331,0.046491960946019,0.0140249481166715,"IL6/TNF",2
"GO:0009299","mRNA transcription","1/10","52/18805",0.0192307692307692,36.1634615384615,5.85681993786002,0.0273171112457655,0.046491960946019,0.0140249481166715,"STAT3",1
"GO:0042311","vasodilation","1/10","52/18805",0.0192307692307692,36.1634615384615,5.85681993786002,0.0273171112457655,0.046491960946019,0.0140249481166715,"TNF",1
"GO:0043457","regulation of cellular respiration","1/10","52/18805",0.0192307692307692,36.1634615384615,5.85681993786002,0.0273171112457655,0.046491960946019,0.0140249481166715,"TNF",1
"GO:0045776","negative regulation of blood pressure","1/10","52/18805",0.0192307692307692,36.1634615384615,5.85681993786002,0.0273171112457655,0.046491960946019,0.0140249481166715,"TNF",1
"GO:0050922","negative regulation of chemotaxis","1/10","52/18805",0.0192307692307692,36.1634615384615,5.85681993786002,0.0273171112457655,0.046491960946019,0.0140249481166715,"CCL2",1
"GO:0089718","amino acid import across plasma membrane","1/10","52/18805",0.0192307692307692,36.1634615384615,5.85681993786002,0.0273171112457655,0.046491960946019,0.0140249481166715,"TNF",1
"GO:2001222","regulation of neuron migration","1/10","52/18805",0.0192307692307692,36.1634615384615,5.85681993786002,0.0273171112457655,0.046491960946019,0.0140249481166715,"STAT3",1
"GO:0001754","eye photoreceptor cell differentiation","1/10","53/18805",0.0188679245283019,35.4811320754717,5.79828569032647,0.0278357924641063,0.0469506525065936,0.0141633188200729,"STAT3",1
"GO:0019083","viral transcription","1/10","53/18805",0.0188679245283019,35.4811320754717,5.79828569032647,0.0278357924641063,0.0469506525065936,0.0141633188200729,"JUN",1
"GO:0032964","collagen biosynthetic process","1/10","53/18805",0.0188679245283019,35.4811320754717,5.79828569032647,0.0278357924641063,0.0469506525065936,0.0141633188200729,"IL6",1
"GO:0060688","regulation of morphogenesis of a branching structure","1/10","53/18805",0.0188679245283019,35.4811320754717,5.79828569032647,0.0278357924641063,0.0469506525065936,0.0141633188200729,"TNF",1
"GO:0097720","calcineurin-mediated signaling","1/10","53/18805",0.0188679245283019,35.4811320754717,5.79828569032647,0.0278357924641063,0.0469506525065936,0.0141633188200729,"TNF",1
"GO:1904035","regulation of epithelial cell apoptotic process","1/10","53/18805",0.0188679245283019,35.4811320754717,5.79828569032647,0.0278357924641063,0.0469506525065936,0.0141633188200729,"IL6",1
"GO:2000573","positive regulation of DNA biosynthetic process","1/10","53/18805",0.0188679245283019,35.4811320754717,5.79828569032647,0.0278357924641063,0.0469506525065936,0.0141633188200729,"TNF",1
"GO:0002455","humoral immune response mediated by circulating immunoglobulin","1/10","54/18805",0.0185185185185185,34.8240740740741,5.74135678370957,0.0283542247420154,0.0475817079322116,0.0143536854861147,"TNF",1
"GO:0010543","regulation of platelet activation","1/10","54/18805",0.0185185185185185,34.8240740740741,5.74135678370957,0.0283542247420154,0.0475817079322116,0.0143536854861147,"IL6",1
"GO:0045581","negative regulation of T cell differentiation","1/10","54/18805",0.0185185185185185,34.8240740740741,5.74135678370957,0.0283542247420154,0.0475817079322116,0.0143536854861147,"IRF1",1
"GO:0071622","regulation of granulocyte chemotaxis","1/10","54/18805",0.0185185185185185,34.8240740740741,5.74135678370957,0.0283542247420154,0.0475817079322116,0.0143536854861147,"CXCL8",1
"GO:0006110","regulation of glycolytic process","1/10","55/18805",0.0181818181818182,34.1909090909091,5.68596016471305,0.0288724081857028,0.0482059574644835,0.0145419990595545,"STAT3",1
"GO:0030811","regulation of nucleotide catabolic process","1/10","55/18805",0.0181818181818182,34.1909090909091,5.68596016471305,0.0288724081857028,0.0482059574644835,0.0145419990595545,"STAT3",1
"GO:0033121","regulation of purine nucleotide catabolic process","1/10","55/18805",0.0181818181818182,34.1909090909091,5.68596016471305,0.0288724081857028,0.0482059574644835,0.0145419990595545,"STAT3",1
"GO:0060425","lung morphogenesis","1/10","55/18805",0.0181818181818182,34.1909090909091,5.68596016471305,0.0288724081857028,0.0482059574644835,0.0145419990595545,"TNF",1
"GO:0002639","positive regulation of immunoglobulin production","1/10","56/18805",0.0178571428571429,33.5803571428571,5.6320273597683,0.0293903429013372,0.0488850722406858,0.0147468634986467,"IL6",1
"GO:0007187","G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger","1/10","56/18805",0.0178571428571429,33.5803571428571,5.6320273597683,0.0293903429013372,0.0488850722406858,0.0147468634986467,"CCL2",1
"GO:0030857","negative regulation of epithelial cell differentiation","1/10","56/18805",0.0178571428571429,33.5803571428571,5.6320273597683,0.0293903429013372,0.0488850722406858,0.0147468634986467,"STAT1",1
"GO:0002686","negative regulation of leukocyte migration","1/10","57/18805",0.0175438596491228,32.9912280701754,5.57949411216006,0.029908028995048,0.0494344489279051,0.01491259063465,"CCL2",1
"GO:0034205","amyloid-beta formation","1/10","57/18805",0.0175438596491228,32.9912280701754,5.57949411216006,0.029908028995048,0.0494344489279051,0.01491259063465,"TNF",1
"GO:0043331","response to dsRNA","1/10","57/18805",0.0175438596491228,32.9912280701754,5.57949411216006,0.029908028995048,0.0494344489279051,0.01491259063465,"NFKB1",1
"GO:0050982","detection of mechanical stimulus","1/10","57/18805",0.0175438596491228,32.9912280701754,5.57949411216006,0.029908028995048,0.0494344489279051,0.01491259063465,"TNF",1
"GO:1902991","regulation of amyloid precursor protein catabolic process","1/10","57/18805",0.0175438596491228,32.9912280701754,5.57949411216006,0.029908028995048,0.0494344489279051,0.01491259063465,"TNF",1
